vacc_on,immune_escape,matched_vacc,matched_vacc_level,vfr2,name,rt,max_t,income_group,target_pop,hs_constraints,dt,seeding_cases,age_groups_covered,age_groups_covered_d3,age_groups_covered_d4,age_groups_covered_d5,max_coverage,vacc_period,vacc_start,vaccine_doses,vfr,b1,vfr_time1,vfr_time2,vfr2_time1,vfr2_time2,vaccine,mu_ab_d1,k,hl_l,hl_s,period_s,period_l,ab_50,ab_50_severe,std10,max_ab,mu_ab_infection,std10_infection,mu_ab_inf_scal_vfr,hosp_scal,repetition,mu_ab_d2,scenario_name,index
0,0,0,1,1,scenario1,3,3650,HIC,1000000,Absent,0.25,10,14,14,14,14,0.05,30,3650,1,1,0.06,1,30,1095,1185,vaccine,0.6519230769230768,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.5432692307692307,0.44,1,1,4,0.6519230769230768,undefined,159
0,0,0,1,1,scenario1,3,3650,HIC,1000000,Absent,0.25,10,14,14,14,14,0.05,30,3650,1,1,0.06,1,30,1095,1185,vaccine,0.6519230769230768,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.5432692307692307,0.44,1,1,5,0.6519230769230768,undefined,160
0,0,0,1,1,scenario1,3,3650,HIC,1000000,Absent,0.25,10,14,14,14,14,0.05,30,3650,1,1,0.06,1,30,1095,1185,vaccine,0.6519230769230768,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,1,1,0.6519230769230768,undefined,161
0,0,0,1,1,scenario1,3,3650,HIC,1000000,Absent,0.25,10,14,14,14,14,0.05,30,3650,1,1,0.06,1,30,1095,1185,vaccine,0.6519230769230768,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,1,2,0.6519230769230768,undefined,162
0,0,0,1,1,scenario1,3,3650,HIC,1000000,Absent,0.25,10,14,14,14,14,0.05,30,3650,1,1,0.06,1,30,1095,1185,vaccine,0.6519230769230768,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,1,3,0.6519230769230768,undefined,163
0,0,0,1,1,scenario1,3,3650,HIC,1000000,Absent,0.25,10,14,14,14,14,0.05,30,3650,1,1,0.06,1,30,1095,1185,vaccine,0.6519230769230768,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,1,4,0.6519230769230768,undefined,164
0,0,0,1,1,scenario1,3,3650,HIC,1000000,Absent,0.25,10,14,14,14,14,0.05,30,3650,1,1,0.06,1,30,1095,1185,vaccine,0.6519230769230768,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,1,5,0.6519230769230768,undefined,165
0,0,0,1,1,scenario1,3,3650,HIC,1000000,Absent,0.25,10,14,14,14,14,0.05,30,3650,1,1,0.06,1,30,1095,1185,vaccine,0.6519230769230768,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.760576923076923,0.44,1,1,1,0.6519230769230768,undefined,166
0,0,0,1,1,scenario1,3,3650,HIC,1000000,Absent,0.25,10,14,14,14,14,0.05,30,3650,1,1,0.06,1,30,1095,1185,vaccine,0.6519230769230768,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.760576923076923,0.44,1,1,2,0.6519230769230768,undefined,167
0,0,0,1,1,scenario1,3,3650,HIC,1000000,Absent,0.25,10,14,14,14,14,0.05,30,3650,1,1,0.06,1,30,1095,1185,vaccine,0.6519230769230768,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.760576923076923,0.44,1,1,3,0.6519230769230768,undefined,168
0,0,0,1,1,scenario1,3,3650,HIC,1000000,Absent,0.25,10,14,14,14,14,0.05,30,3650,1,1,0.06,1,30,1095,1185,vaccine,0.6519230769230768,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.760576923076923,0.44,1,1,4,0.6519230769230768,undefined,169
0,0,0,1,1,scenario1,3,3650,HIC,1000000,Absent,0.25,10,14,14,14,14,0.05,30,3650,1,1,0.06,1,30,1095,1185,vaccine,0.6519230769230768,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.760576923076923,0.44,1,1,5,0.6519230769230768,undefined,170
0,0,0,1,1,scenario1,3,3650,HIC,1000000,Absent,0.25,10,14,14,14,14,0.05,30,3650,1,1,0.06,1,30,1095,1185,vaccine,0.6519230769230768,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.8692307692307691,0.44,1,1,1,0.6519230769230768,undefined,171
0,0,0,1,1,scenario1,3,3650,HIC,1000000,Absent,0.25,10,14,14,14,14,0.05,30,3650,1,1,0.06,1,30,1095,1185,vaccine,0.6519230769230768,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.8692307692307691,0.44,1,1,2,0.6519230769230768,undefined,172
0,0,0,1,1,scenario1,3,3650,HIC,1000000,Absent,0.25,10,14,14,14,14,0.05,30,3650,1,1,0.06,1,30,1095,1185,vaccine,0.6519230769230768,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.8692307692307691,0.44,1,1,3,0.6519230769230768,undefined,173
0,0,0,1,1,scenario1,3,3650,HIC,1000000,Absent,0.25,10,14,14,14,14,0.05,30,3650,1,1,0.06,1,30,1095,1185,vaccine,0.6519230769230768,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.8692307692307691,0.44,1,1,4,0.6519230769230768,undefined,174
0,0,0,1,1,scenario1,3,3650,HIC,1000000,Absent,0.25,10,14,14,14,14,0.05,30,3650,1,1,0.06,1,30,1095,1185,vaccine,0.6519230769230768,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.8692307692307691,0.44,1,1,5,0.6519230769230768,undefined,175
0,0,0,1,1,scenario1,3,3650,HIC,1000000,Absent,0.25,10,14,14,14,14,0.05,30,3650,1,1,0.08,1,30,1095,1185,vaccine,0.6519230769230768,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.43461538461538457,0.44,1,1,1,0.6519230769230768,undefined,176
0,0,0,1,1,scenario1,3,3650,HIC,1000000,Absent,0.25,10,14,14,14,14,0.05,30,3650,1,1,0.08,1,30,1095,1185,vaccine,0.6519230769230768,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.43461538461538457,0.44,1,1,2,0.6519230769230768,undefined,177
0,0,0,1,1,scenario1,3,3650,HIC,1000000,Absent,0.25,10,14,14,14,14,0.05,30,3650,1,1,0.08,1,30,1095,1185,vaccine,0.6519230769230768,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.43461538461538457,0.44,1,1,3,0.6519230769230768,undefined,178
0,0,0,1,1,scenario1,3,3650,HIC,1000000,Absent,0.25,10,14,14,14,14,0.05,30,3650,1,1,0.08,1,30,1095,1185,vaccine,0.6519230769230768,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.43461538461538457,0.44,1,1,4,0.6519230769230768,undefined,179
0,0,0,1,1,scenario1,3,3650,HIC,1000000,Absent,0.25,10,14,14,14,14,0.05,30,3650,1,1,0.08,1,30,1095,1185,vaccine,0.6519230769230768,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.43461538461538457,0.44,1,1,5,0.6519230769230768,undefined,180
0,0,0,1,1,scenario1,3,3650,HIC,1000000,Absent,0.25,10,14,14,14,14,0.05,30,3650,1,1,0.08,1,30,1095,1185,vaccine,0.6519230769230768,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.5432692307692307,0.44,1,1,1,0.6519230769230768,undefined,181
0,0,0,1,1,scenario1,3,3650,HIC,1000000,Absent,0.25,10,14,14,14,14,0.05,30,3650,1,1,0.08,1,30,1095,1185,vaccine,0.6519230769230768,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.5432692307692307,0.44,1,1,2,0.6519230769230768,undefined,182
0,0,0,1,1,scenario1,3,3650,HIC,1000000,Absent,0.25,10,14,14,14,14,0.05,30,3650,1,1,0.08,1,30,1095,1185,vaccine,0.6519230769230768,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.5432692307692307,0.44,1,1,3,0.6519230769230768,undefined,183
0,0,0,1,1,scenario1,3,3650,HIC,1000000,Absent,0.25,10,14,14,14,14,0.05,30,3650,1,1,0.08,1,30,1095,1185,vaccine,0.6519230769230768,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.5432692307692307,0.44,1,1,4,0.6519230769230768,undefined,184
0,0,0,1,1,scenario1,3,3650,HIC,1000000,Absent,0.25,10,14,14,14,14,0.05,30,3650,1,1,0.08,1,30,1095,1185,vaccine,0.6519230769230768,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.5432692307692307,0.44,1,1,5,0.6519230769230768,undefined,185
0,0,0,1,1,scenario1,3,3650,HIC,1000000,Absent,0.25,10,14,14,14,14,0.05,30,3650,1,1,0.08,1,30,1095,1185,vaccine,0.6519230769230768,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,1,1,0.6519230769230768,undefined,186
0,0,0,1,1,scenario1,3,3650,HIC,1000000,Absent,0.25,10,14,14,14,14,0.05,30,3650,1,1,0.08,1,30,1095,1185,vaccine,0.6519230769230768,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,1,2,0.6519230769230768,undefined,187
0,0,0,1,1,scenario1,3,3650,HIC,1000000,Absent,0.25,10,14,14,14,14,0.05,30,3650,1,1,0.08,1,30,1095,1185,vaccine,0.6519230769230768,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,1,3,0.6519230769230768,undefined,188
0,0,0,1,1,scenario1,3,3650,HIC,1000000,Absent,0.25,10,14,14,14,14,0.05,30,3650,1,1,0.08,1,30,1095,1185,vaccine,0.6519230769230768,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,1,4,0.6519230769230768,undefined,189
0,0,0,1,1,scenario1,3,3650,HIC,1000000,Absent,0.25,10,14,14,14,14,0.05,30,3650,1,1,0.08,1,30,1095,1185,vaccine,0.6519230769230768,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,1,5,0.6519230769230768,undefined,190
0,0,0,1,1,scenario1,3,3650,HIC,1000000,Absent,0.25,10,14,14,14,14,0.05,30,3650,1,1,0.08,1,30,1095,1185,vaccine,0.6519230769230768,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.760576923076923,0.44,1,1,1,0.6519230769230768,undefined,191
0,0,0,1,1,scenario1,3,3650,HIC,1000000,Absent,0.25,10,14,14,14,14,0.05,30,3650,1,1,0.08,1,30,1095,1185,vaccine,0.6519230769230768,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.760576923076923,0.44,1,1,2,0.6519230769230768,undefined,192
0,0,0,1,1,scenario1,3,3650,HIC,1000000,Absent,0.25,10,14,14,14,14,0.05,30,3650,1,1,0.08,1,30,1095,1185,vaccine,0.6519230769230768,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.760576923076923,0.44,1,1,3,0.6519230769230768,undefined,193
0,0,0,1,1,scenario1,3,3650,HIC,1000000,Absent,0.25,10,14,14,14,14,0.05,30,3650,1,1,0.08,1,30,1095,1185,vaccine,0.6519230769230768,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.760576923076923,0.44,1,1,4,0.6519230769230768,undefined,194
0,0,0,1,1,scenario1,3,3650,HIC,1000000,Absent,0.25,10,14,14,14,14,0.05,30,3650,1,1,0.08,1,30,1095,1185,vaccine,0.6519230769230768,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.760576923076923,0.44,1,1,5,0.6519230769230768,undefined,195
0,0,0,1,1,scenario1,3,3650,HIC,1000000,Absent,0.25,10,14,14,14,14,0.05,30,3650,1,1,0.08,1,30,1095,1185,vaccine,0.6519230769230768,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.8692307692307691,0.44,1,1,1,0.6519230769230768,undefined,196
0,0,0,1,1,scenario1,3,3650,HIC,1000000,Absent,0.25,10,14,14,14,14,0.05,30,3650,1,1,0.08,1,30,1095,1185,vaccine,0.6519230769230768,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.8692307692307691,0.44,1,1,2,0.6519230769230768,undefined,197
0,0,0,1,1,scenario1,3,3650,HIC,1000000,Absent,0.25,10,14,14,14,14,0.05,30,3650,1,1,0.08,1,30,1095,1185,vaccine,0.6519230769230768,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.8692307692307691,0.44,1,1,3,0.6519230769230768,undefined,198
0,0,0,1,1,scenario1,3,3650,HIC,1000000,Absent,0.25,10,14,14,14,14,0.05,30,3650,1,1,0.08,1,30,1095,1185,vaccine,0.6519230769230768,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.8692307692307691,0.44,1,1,4,0.6519230769230768,undefined,199
0,0,0,1,1,scenario1,3,3650,HIC,1000000,Absent,0.25,10,14,14,14,14,0.05,30,3650,1,1,0.08,1,30,1095,1185,vaccine,0.6519230769230768,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.8692307692307691,0.44,1,1,5,0.6519230769230768,undefined,200
0,0,0,1,1,scenario1,3.5,3650,HIC,1000000,Absent,0.25,10,14,14,14,14,0.05,30,3650,1,1,0.02,1,30,1095,1185,vaccine,0.6519230769230768,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.43461538461538457,0.44,1,1,1,0.6519230769230768,undefined,201
0,0,0,1,1,scenario1,3.5,3650,HIC,1000000,Absent,0.25,10,14,14,14,14,0.05,30,3650,1,1,0.02,1,30,1095,1185,vaccine,0.6519230769230768,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.43461538461538457,0.44,1,1,2,0.6519230769230768,undefined,202
0,0,0,1,1,scenario1,3.5,3650,HIC,1000000,Absent,0.25,10,14,14,14,14,0.05,30,3650,1,1,0.02,1,30,1095,1185,vaccine,0.6519230769230768,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.43461538461538457,0.44,1,1,3,0.6519230769230768,undefined,203
0,0,0,1,1,scenario1,3.5,3650,HIC,1000000,Absent,0.25,10,14,14,14,14,0.05,30,3650,1,1,0.02,1,30,1095,1185,vaccine,0.6519230769230768,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.43461538461538457,0.44,1,1,4,0.6519230769230768,undefined,204
0,0,0,1,1,scenario1,3.5,3650,HIC,1000000,Absent,0.25,10,14,14,14,14,0.05,30,3650,1,1,0.02,1,30,1095,1185,vaccine,0.6519230769230768,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.43461538461538457,0.44,1,1,5,0.6519230769230768,undefined,205
0,0,0,1,1,scenario1,3.5,3650,HIC,1000000,Absent,0.25,10,14,14,14,14,0.05,30,3650,1,1,0.02,1,30,1095,1185,vaccine,0.6519230769230768,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.5432692307692307,0.44,1,1,1,0.6519230769230768,undefined,206
0,0,0,1,1,scenario1,3.5,3650,HIC,1000000,Absent,0.25,10,14,14,14,14,0.05,30,3650,1,1,0.02,1,30,1095,1185,vaccine,0.6519230769230768,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.5432692307692307,0.44,1,1,2,0.6519230769230768,undefined,207
0,0,0,1,1,scenario1,3.5,3650,HIC,1000000,Absent,0.25,10,14,14,14,14,0.05,30,3650,1,1,0.02,1,30,1095,1185,vaccine,0.6519230769230768,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.5432692307692307,0.44,1,1,3,0.6519230769230768,undefined,208
0,0,0,1,1,scenario1,3.5,3650,HIC,1000000,Absent,0.25,10,14,14,14,14,0.05,30,3650,1,1,0.02,1,30,1095,1185,vaccine,0.6519230769230768,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.5432692307692307,0.44,1,1,4,0.6519230769230768,undefined,209
0,0,0,1,1,scenario1,3.5,3650,HIC,1000000,Absent,0.25,10,14,14,14,14,0.05,30,3650,1,1,0.02,1,30,1095,1185,vaccine,0.6519230769230768,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.5432692307692307,0.44,1,1,5,0.6519230769230768,undefined,210
0,0,0,1,1,scenario1,3.5,3650,HIC,1000000,Absent,0.25,10,14,14,14,14,0.05,30,3650,1,1,0.02,1,30,1095,1185,vaccine,0.6519230769230768,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,1,1,0.6519230769230768,undefined,211
0,0,0,1,1,scenario1,3.5,3650,HIC,1000000,Absent,0.25,10,14,14,14,14,0.05,30,3650,1,1,0.02,1,30,1095,1185,vaccine,0.6519230769230768,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,1,2,0.6519230769230768,undefined,212
0,0,0,1,1,scenario1,3.5,3650,HIC,1000000,Absent,0.25,10,14,14,14,14,0.05,30,3650,1,1,0.02,1,30,1095,1185,vaccine,0.6519230769230768,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,1,3,0.6519230769230768,undefined,213
0,0,0,1,1,scenario1,3.5,3650,HIC,1000000,Absent,0.25,10,14,14,14,14,0.05,30,3650,1,1,0.02,1,30,1095,1185,vaccine,0.6519230769230768,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,1,4,0.6519230769230768,undefined,214
0,0,0,1,1,scenario1,3.5,3650,HIC,1000000,Absent,0.25,10,14,14,14,14,0.05,30,3650,1,1,0.02,1,30,1095,1185,vaccine,0.6519230769230768,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,1,5,0.6519230769230768,undefined,215
0,0,0,1,1,scenario1,3.5,3650,HIC,1000000,Absent,0.25,10,14,14,14,14,0.05,30,3650,1,1,0.02,1,30,1095,1185,vaccine,0.6519230769230768,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.760576923076923,0.44,1,1,1,0.6519230769230768,undefined,216
0,0,0,1,1,scenario1,3.5,3650,HIC,1000000,Absent,0.25,10,14,14,14,14,0.05,30,3650,1,1,0.02,1,30,1095,1185,vaccine,0.6519230769230768,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.760576923076923,0.44,1,1,2,0.6519230769230768,undefined,217
0,0,0,1,1,scenario1,3.5,3650,HIC,1000000,Absent,0.25,10,14,14,14,14,0.05,30,3650,1,1,0.02,1,30,1095,1185,vaccine,0.6519230769230768,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.760576923076923,0.44,1,1,3,0.6519230769230768,undefined,218
0,0,0,1,1,scenario1,3.5,3650,HIC,1000000,Absent,0.25,10,14,14,14,14,0.05,30,3650,1,1,0.02,1,30,1095,1185,vaccine,0.6519230769230768,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.760576923076923,0.44,1,1,4,0.6519230769230768,undefined,219
0,0,0,1,1,scenario1,3.5,3650,HIC,1000000,Absent,0.25,10,14,14,14,14,0.05,30,3650,1,1,0.02,1,30,1095,1185,vaccine,0.6519230769230768,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.760576923076923,0.44,1,1,5,0.6519230769230768,undefined,220
0,0,0,1,1,scenario1,3.5,3650,HIC,1000000,Absent,0.25,10,14,14,14,14,0.05,30,3650,1,1,0.02,1,30,1095,1185,vaccine,0.6519230769230768,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.8692307692307691,0.44,1,1,1,0.6519230769230768,undefined,221
0,0,0,1,1,scenario1,3.5,3650,HIC,1000000,Absent,0.25,10,14,14,14,14,0.05,30,3650,1,1,0.02,1,30,1095,1185,vaccine,0.6519230769230768,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.8692307692307691,0.44,1,1,2,0.6519230769230768,undefined,222
0,0,0,1,1,scenario1,3.5,3650,HIC,1000000,Absent,0.25,10,14,14,14,14,0.05,30,3650,1,1,0.02,1,30,1095,1185,vaccine,0.6519230769230768,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.8692307692307691,0.44,1,1,3,0.6519230769230768,undefined,223
0,0,0,1,1,scenario1,3.5,3650,HIC,1000000,Absent,0.25,10,14,14,14,14,0.05,30,3650,1,1,0.02,1,30,1095,1185,vaccine,0.6519230769230768,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.8692307692307691,0.44,1,1,4,0.6519230769230768,undefined,224
0,0,0,1,1,scenario1,3.5,3650,HIC,1000000,Absent,0.25,10,14,14,14,14,0.05,30,3650,1,1,0.02,1,30,1095,1185,vaccine,0.6519230769230768,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.8692307692307691,0.44,1,1,5,0.6519230769230768,undefined,225
0,0,0,1,1,scenario1,3.5,3650,HIC,1000000,Absent,0.25,10,14,14,14,14,0.05,30,3650,1,1,0.04,1,30,1095,1185,vaccine,0.6519230769230768,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.43461538461538457,0.44,1,1,1,0.6519230769230768,undefined,226
0,0,0,1,1,scenario1,3.5,3650,HIC,1000000,Absent,0.25,10,14,14,14,14,0.05,30,3650,1,1,0.04,1,30,1095,1185,vaccine,0.6519230769230768,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.43461538461538457,0.44,1,1,2,0.6519230769230768,undefined,227
0,0,0,1,1,scenario1,3.5,3650,HIC,1000000,Absent,0.25,10,14,14,14,14,0.05,30,3650,1,1,0.04,1,30,1095,1185,vaccine,0.6519230769230768,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.43461538461538457,0.44,1,1,3,0.6519230769230768,undefined,228
0,0,0,1,1,scenario1,3.5,3650,HIC,1000000,Absent,0.25,10,14,14,14,14,0.05,30,3650,1,1,0.04,1,30,1095,1185,vaccine,0.6519230769230768,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.43461538461538457,0.44,1,1,4,0.6519230769230768,undefined,229
0,0,0,1,1,scenario1,3.5,3650,HIC,1000000,Absent,0.25,10,14,14,14,14,0.05,30,3650,1,1,0.04,1,30,1095,1185,vaccine,0.6519230769230768,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.43461538461538457,0.44,1,1,5,0.6519230769230768,undefined,230
0,0,0,1,1,scenario1,3.5,3650,HIC,1000000,Absent,0.25,10,14,14,14,14,0.05,30,3650,1,1,0.04,1,30,1095,1185,vaccine,0.6519230769230768,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.5432692307692307,0.44,1,1,1,0.6519230769230768,undefined,231
0,0,0,1,1,scenario1,3.5,3650,HIC,1000000,Absent,0.25,10,14,14,14,14,0.05,30,3650,1,1,0.04,1,30,1095,1185,vaccine,0.6519230769230768,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.5432692307692307,0.44,1,1,2,0.6519230769230768,undefined,232
0,0,0,1,1,scenario1,3.5,3650,HIC,1000000,Absent,0.25,10,14,14,14,14,0.05,30,3650,1,1,0.04,1,30,1095,1185,vaccine,0.6519230769230768,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.5432692307692307,0.44,1,1,3,0.6519230769230768,undefined,233
0,0,0,1,1,scenario1,3.5,3650,HIC,1000000,Absent,0.25,10,14,14,14,14,0.05,30,3650,1,1,0.04,1,30,1095,1185,vaccine,0.6519230769230768,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.5432692307692307,0.44,1,1,4,0.6519230769230768,undefined,234
0,0,0,1,1,scenario1,3.5,3650,HIC,1000000,Absent,0.25,10,14,14,14,14,0.05,30,3650,1,1,0.04,1,30,1095,1185,vaccine,0.6519230769230768,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.5432692307692307,0.44,1,1,5,0.6519230769230768,undefined,235
0,0,0,1,1,scenario1,3.5,3650,HIC,1000000,Absent,0.25,10,14,14,14,14,0.05,30,3650,1,1,0.04,1,30,1095,1185,vaccine,0.6519230769230768,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,1,1,0.6519230769230768,undefined,236
0,0,0,1,1,scenario1,3.5,3650,HIC,1000000,Absent,0.25,10,14,14,14,14,0.05,30,3650,1,1,0.04,1,30,1095,1185,vaccine,0.6519230769230768,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,1,2,0.6519230769230768,undefined,237
0,0,0,1,1,scenario1,3.5,3650,HIC,1000000,Absent,0.25,10,14,14,14,14,0.05,30,3650,1,1,0.04,1,30,1095,1185,vaccine,0.6519230769230768,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,1,3,0.6519230769230768,undefined,238
